,city,company_full_names,company_name,create_time,positionId,positionName,salary,salary_max,salary_min,comp_id,city_id,pos_class
215,北京,超对称（北京）科技有限公司,超对称,2018-04-12,3265326,Python开发工程师,12k-20k,20000,12000,713,20,普通
216,北京,北京车之家信息技术有限公司,汽车之家,2018-05-04,3015996,Python开发工程师,15k-25k,25000,15000,619,20,普通
217,广州,有米科技股份有限公司,有米科技,2018-05-04,4162752,Python工程师,15k-25k,25000,15000,329,12,普通
218,苏州,苏州梦嘉信息技术有限公司,梦嘉信息,2018-05-03,4264881,python工程师,10k-18k,18000,10000,532,14,普通
219,上海,上海大岂网络科技有限公司,MoSeeker仟寻,2018-05-02,4042218,python工程师,15k-22k,22000,15000,694,22,普通
220,北京,智线云科技（北京）有限公司,ZingFront智线,2018-05-04,3390159,Python中级工程师,15k-24k,24000,15000,40,20,普通
221,上海,智慧芽信息科技（苏州）有限公司,智慧芽,2018-05-04,4388905,高级Python开发工程师,20k-30k,30000,20000,451,22,高级
222,北京,京东金融,京东金融,2018-05-04,3981193,Python开发工程师-pass平台方向,25k-50k,50000,25000,446,20,普通
223,北京,北京果壳互动科技传媒有限公司,果壳网,2018-05-04,2862273,高级Python开发工程师,20k-40k,40000,20000,341,20,高级
224,西安,北京神州绿盟信息安全科技股份有限公司,绿盟科技,2018-05-04,4032786,python开发工程师,9k-15k,15000,9000,594,18,普通
225,北京,上海诚信互通网络信息科技有限公司,诚信互通,2018-05-04,4028561,Python研发工程师,15k-30k,30000,15000,44,20,普通
226,上海,瞬联软件科技（北京）有限公司,瞬联软件科技（北京）有限公司,2018-04-27,3384818,Python软件开发工程师,10k-15k,15000,10000,1093,22,普通
227,北京,家园网络科技有限公司,家园网,2018-04-10,3282980,python工程师,15k-25k,25000,15000,68,20,普通
228,成都,昊盈信息技术（成都）有限公司,NEXA,2018-05-04,3849648,Python 开发工程师,8k-15k,15000,8000,1077,35,普通
229,南京,飞友科技有限公司,飞常准,2018-05-04,3076555,Python,10k-18k,18000,10000,700,23,普通
230,上海,上海游族信息技术有限公司,游族网络,2018-05-04,4313625,资深python开发工程师,15k-25k,25000,15000,381,22,高级
231,上海,上海道客网络科技有限公司,DAOCLOUD,2018-05-03,4222893,Python研发工程师,15k-30k,30000,15000,421,22,普通
232,郑州,郑州创恒实业有限公司,郑州创恒实业有限公司,2018-05-02,3613383,高级Python开发工程师,7k-10k,10000,7000,579,17,高级
233,无锡,南京网燃网络科技有限公司,燃网络,2018/05/06,4524964,python开发实习生（双休+补贴）,4k-6k,6000,4000,448,24,初级
234,北京,智线云科技（北京）有限公司,ZingFront智线,2018-05-04,2735720,高级Java/PHP/Python工程师,15k-24k,24000,15000,40,20,高级
235,广州,海南元游信息技术有限公司广州分公司,海南元游信息,2018-05-04,3965246,Python开发工程师,8k-15k,15000,8000,162,12,普通
236,北京,成安（北京）科技发展有限公司,成安科技,2018-05-04,4048447,高级Python开发工程师,30k-40k,40000,30000,509,20,高级
237,北京,北京字节跳动科技有限公司,字节跳动,2018-05-03,4500624,python开发工程师,25k-50k,50000,25000,14,20,普通
238,北京,北京汉迪移动互联网科技股份有限公司,iHandy,2018-05-03,4289433,Python开发工程师,15k-30k,30000,15000,73,20,普通
239,武汉,湖北百旺金赋科技有限公司,百旺金赋,2018-05-02,4506091,Python开发,5k-8k,8000,5000,956,8,普通
240,北京,车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2018-04-27,3178128,Python开发工程师,20k-40k,40000,20000,536,20,普通
241,深圳,武汉佰钧成技术有限责任公司,武汉佰钧成技术有限公司,2018-04-25,4292395,Python,10k-18k,18000,10000,639,19,普通
242,苏州,南京网燃网络科技有限公司,燃网络,2018/05/06,4391864,（双休）python软件开发/python初级工程,4k-6k,6000,4000,448,14,初级
243,上海,上海海万信息科技股份有限公司,江苏亿科达,2018-05-04,4060662,python工程师,8k-15k,15000,8000,873,22,普通
244,南京,江苏五星电器有限公司,五星电器,2018-05-03,3332125,Python开发工程师,7k-12k,12000,7000,618,23,普通
245,北京,北京中铁信科技有限公司,北京中铁信,2018/05/06,3835631,Python 中级研发工程师,15k-30k,30000,15000,352,20,普通
246,北京,北京乐信圣文科技有限责任公司,乐信圣文,2018/05/07,4468720,高级Python开发工程师,20k-40k,40000,20000,914,20,高级
247,广州,广东爱特生康信息科技股份有限公司,爱特生康,2018/05/07,4492791,Python工程师,8k-12k,12000,8000,1067,12,普通
248,北京,永杨安风（北京）科技有限公司,LBE 科技,2018-05-02,3145309,Python研发工程师,20k-30k,30000,20000,38,20,普通
249,北京,北京字节跳动科技有限公司,字节跳动,2018-04-28,4049431,Python 研发工程师,25k-45k,45000,25000,14,20,普通
250,深圳,试金石信用服务有限公司,试金石信用,2018-04-26,4018865,Python开发岗,10k-20k,20000,10000,474,19,普通
251,北京,北京好巧国际旅行社有限公司,好巧,2018-05-04,2710558,python高级工程师,25k-35k,35000,25000,398,20,高级
252,北京,北京首都在线科技股份有限公司,CDS,2018-05-04,3860090,python研发工程师,15k-25k,25000,15000,101,20,普通
253,深圳,厦门笨鸟电子商务有限公司,笨鸟社交,2018-05-03,3163697,python工程师,20k-40k,40000,20000,470,19,普通
254,北京,玖富金科控股集团有限责任公司,玖富集团,2018-05-03,4357330,Python开发工程师,12k-20k,20000,12000,1062,20,普通
255,北京,车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2018-04-27,2504617,Python,20k-30k,30000,20000,536,20,普通
256,北京,北京乐信圣文科技有限责任公司,乐信圣文,2018/05/07,4468712,Python开发工程师,15k-30k,30000,15000,914,20,普通
257,北京,北京天润融通科技有限公司,天润融通,2018-05-02,4110734,Python开发工程师[亦庄],15k-30k,30000,15000,107,20,普通
258,上海,上海悦易网络信息技术有限公司,爱回收,2018-04-26,4112320,python工程师,15k-25k,25000,15000,985,22,普通
259,深圳,深圳市大疆创新科技有限公司,DJI大疆创新,2018-04-23,4436382,Python软件工程师,20k-35k,35000,20000,935,19,普通
260,深圳,深圳市杉岩数据技术有限公司,杉岩数据,2018/05/07,3360719,高级Python开发工程师,16k-23k,23000,16000,872,19,高级
261,广州,广州大象健康科技有限公司,健康猫,2018/05/07,4164458,Python/ Qt开发工程师,6k-12k,12000,6000,314,12,普通
262,北京,北京慕华信息科技有限公司,学堂在线,2018-05-04,367987,Python工程师,15k-25k,25000,15000,200,20,普通
263,上海,上海道客网络科技有限公司,DAOCLOUD,2018-05-03,4418650,Python开发工程师,15k-30k,30000,15000,421,22,普通
264,北京,会找房（北京）网络技术有限公司,会分期,2018-05-03,3177447,python开发工程师,15k-30k,30000,15000,248,20,普通
265,北京,家园网络科技有限公司,家园网,2018-04-10,1866044,Python工程师,14k-22k,22000,14000,68,20,普通
266,北京,北京智融时代科技有限公司,智融集团,2018-04-08,4362798,高级Python开发工程师,25k-45k,45000,25000,791,20,高级
267,上海,深圳市房多多网络科技有限公司,房多多,2018-05-04,3360370,Python研发工程师,15k-30k,30000,15000,447,22,普通
268,成都,北京天广汇通科技有限公司,天广汇通,2018-05-04,4274807,python高级工程师,15k-25k,25000,15000,625,35,高级
269,深圳,深圳市博奥特科技有限公司,博奥特科技,2018-05-04,3782333,python开发工程师,10k-20k,20000,10000,1064,19,普通
270,杭州,浙江执御信息技术有限公司,浙江执御信息技术有限公司,2018-05-03,4393113,Python开发工程师,10k-20k,20000,10000,37,21,普通
271,北京,北京汉迪移动互联网科技股份有限公司,iHandy,2018-05-03,4118481,Python开发工程师,15k-30k,30000,15000,73,20,普通
272,上海,苏州博纳讯动软件有限公司,博云,2018-05-03,3886676,Python开发工程师,6k-10k,10000,6000,1042,22,普通
273,深圳,心灵失重（北京）科技有限公司,糗事百科,2018-05-03,2268991,Python,15k-30k,30000,15000,80,19,普通
274,深圳,深圳市易讯天空网络技术有限公司,500.com集团,2018-04-28,4499912,python开发工程师,15k-25k,25000,15000,838,19,普通
275,北京,凡普金科集团有限公司,凡普金科,2018-04-08,4214084,Python工程师,25k-35k,35000,25000,852,20,普通
276,苏州,南京网燃网络科技有限公司,燃网络,2018/05/06,4060946,python软件工程师助理/python程序员+双,4k-6k,6000,4000,448,14,初级
277,北京,北京乐信圣文科技有限责任公司,乐信圣文,2018-05-04,3874270,python工程师,15k-30k,30000,15000,914,20,普通
278,上海,宏居网络技术（上海）有限公司,Juwai,2018-05-04,4044245,Python开发／后端软件工程师.,20k-30k,30000,20000,344,22,普通
279,西安,维视科技（西安）有限公司,VMAXX,2018-05-03,4399235,Python开发工程师,5k-10k,10000,5000,859,18,普通
280,上海,上海道客网络科技有限公司,DAOCLOUD,2018-05-03,4147119,Python开发工程师,20k-40k,40000,20000,421,22,普通
281,深圳,行云智能（深圳）技术有限公司,行云智能,2018-05-03,4147727,Python开发工程师,10k-20k,20000,10000,265,19,普通
282,成都,成都路行通信息技术有限公司,路行通,2018-05-02,4053156,高级python研发工程师,15k-20k,20000,15000,582,35,高级
283,北京,北京缔联科技有限公司,缔联科技,2018-04-26,3934436,Python开发工程师,10k-20k,20000,10000,1065,20,普通
284,北京,北京天广汇通科技有限公司,天广汇通,2018-04-09,3827337,python开发工程师,15k-25k,25000,15000,625,20,普通
285,杭州,浙江执御信息技术有限公司,浙江执御信息技术有限公司,2018-05-03,4329467,Python软件开发工程师,10k-20k,20000,10000,37,21,普通
286,上海,上海魔芋网络科技有限公司,性能魔方,2018/05/07,4337571,python开发工程师,15k-25k,25000,15000,518,22,普通
287,成都,昊盈信息技术（成都）有限公司,NEXA,2018-05-04,4461485,Python 高级开发工程师,15k-30k,30000,15000,1077,35,高级
288,宁波,宁波新希望信息技术有限公司,新希望软件,2018-05-04,2554262,Python,10k-15k,15000,10000,535,10,普通
289,上海,上海贝涛金融信息服务有限公司,贝米钱包,2018-05-03,3346434,高级Python研发工程师,15k-30k,30000,15000,487,22,高级
290,深圳,信必优(深圳)信息技术有限公司,Symbio-Freeborders,2018-05-03,4374671,Python,12k-15k,15000,12000,796,19,普通
291,上海,无锡华云数据技术服务有限公司,华云数据,2018-05-03,3988078,32-高级Python开发工程师,17k-30k,30000,17000,494,22,高级
292,杭州,杭州群核信息技术有限公司,酷家乐,2018-05-02,4344157,高级Python开发工程师,15k-30k,30000,15000,218,21,高级
293,上海,蜜柚网络科技（上海）有限公司,musical.ly,2018-04-28,4040750,高级Python开发工程师,25k-50k,50000,25000,159,22,高级
294,北京,北京旷视科技有限公司,Face++,2018-04-26,3682270,高级Python开发工程师,20k-40k,40000,20000,937,20,高级
295,北京,北京凯奇谷信息技术股份有限公司,凯奇谷,2018/05/07,1230540,服务器端开发工程师（Python）,10k-16k,16000,10000,1032,20,普通
296,杭州,浙江九章资产管理有限公司,幻方量化,2018-05-04,4514935,Python高级开发工程师,33k-66k,66000,33000,1033,21,高级
297,上海,再惠（上海）网络科技有限公司,再惠网络,2018-05-04,4340796,高级python工程师,20k-40k,40000,20000,230,22,高级
298,北京,北京掌控世代科技有限公司,掌控,2018-05-04,2469568,Python研发中级工程师,15k-30k,30000,15000,910,20,普通
299,深圳,北京国双科技有限公司,Gridsum 国双,2018-05-03,3972464,高级python开发工程师,15k-20k,20000,15000,70,19,高级
300,深圳,深圳市易讯天空网络技术有限公司,500.com集团,2018-05-03,3591308,Python开发工程师,15k-25k,25000,15000,838,19,普通
301,北京,车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2018-05-03,4226327,高级python开发工程师,20k-40k,40000,20000,536,20,高级
302,上海,平安普惠企业管理有限公司,平安普惠,2018-04-17,4328052,Python开发工程师,13k-20k,20000,13000,315,22,普通
303,北京,北京字节跳动科技有限公司,字节跳动,2018/05/06,4005701,高级Python开发工程师,25k-40k,40000,25000,14,20,高级
304,深圳,深圳市明源云客电子商务有限公司,明源云,2018/05/06,4120370,Python高级开发工程师,16k-22k,22000,16000,676,19,高级
305,北京,北京九州云动科技有限公司,省钱快报,2018-05-04,4101036,Python,15k-30k,30000,15000,857,20,普通
306,上海,上海层峰网络科技有限公司,Zenlayer,2018-05-04,4283628,python高级开发工程师,15k-26k,26000,15000,24,22,高级
307,上海,互道信息技术（上海）有限公司,NextTao 互道信息,2018-05-04,4123246,Python工程师,15k-30k,30000,15000,371,22,普通
308,上海,上海唯链信息科技有限公司,Vechain,2018-05-04,4156888,python高级研发,20k-35k,35000,20000,391,22,高级
309,北京,广州摩翼信息科技有限公司,翼课网,2018-05-03,4329246,python研发工程师,13k-25k,25000,13000,1090,20,普通
310,深圳,深圳回收宝科技有限公司,回收宝,2018-05-03,4128963,Python开发工程师,15k-22k,22000,15000,631,19,普通
311,北京,北京罗威亚科技有限公司,罗威亚科技,2018-05-02,3217039,python攻城狮,9k-15k,15000,9000,82,20,普通
312,深圳,深圳呗佬智能有限公司,Bello,2018-04-23,3851850,python开发工程师,15k-30k,30000,15000,485,19,普通
313,郑州,郑州卡卡罗特软件科技有限公司,悟空CRM,2018/05/07,4484793,python工程师,5k-8k,8000,5000,638,17,普通
314,广州,广州稻禾信息科技有限公司,稻禾科技,2018-05-04,4304805,Python开发工程师,8k-15k,15000,8000,875,12,普通
315,北京,北京乐信圣文科技有限责任公司,乐信圣文,2018-05-04,2729942,高级Python开发工程师,20k-40k,40000,20000,914,20,高级
316,深圳,深圳羚羊极速科技有限公司,羚羊极速,2018-05-04,4467078,Python 开发工程师,15k-30k,30000,15000,319,19,普通
317,太原,山西优逸客科技有限公司,优逸客,2018-05-03,4135185,python工程师,8k-12k,12000,8000,90,29,普通
318,北京,小小黛朵（北京）科技有限公司,花生米富,2018-05-03,4139271,python研发工程师,15k-20k,20000,15000,921,20,普通
319,北京,北京新工场投资顾问有限公司,她理财,2018-05-03,97805,高级python开发工程师,15k-30k,30000,15000,760,20,高级
320,北京,北京群星闪耀科技有限公司,群星科技,2018-04-23,3134638,Python工程师,20k-40k,40000,20000,42,20,普通
321,北京,掌阅科技股份有限公司,掌阅,2018-04-28,2384086,Python研发工程师（中高级）,15k-25k,25000,15000,297,20,高级
322,上海,上海合合信息科技发展有限公司,名片全能王,2018-05-04,4374873,python开发工程师,11k-22k,22000,11000,554,22,普通
323,北京,北京搜狗科技发展有限公司,搜狗,2018-05-03,4346629,搜狗AI-Python开发工程师,15k-30k,30000,15000,860,20,普通
324,厦门,厦门市咕啦电子商务有限责任公司,咕啦,2018-05-02,4201653,Python开发,6k-10k,10000,6000,52,11,普通
